0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.704615966796875,0.37285235595703126,0.30717068481445314,0.2797397155761719,0.3670791015625,0.3044561767578125,0.25314129638671873,0.35585574340820314,0.3550365905761719,0.4007105712890625,0.3374449157714844,0.32999737548828123,0.28700048828125,0.26867218017578126,0.36444195556640624,0.354421630859375,0.34391705322265625,0.3145882873535156,0.2964763488769531,0.31928192138671874
0.5736647338867188,0.7217452392578125,0.3213511047363281,0.261765380859375,0.36073306274414063,0.3017345275878906,0.26846923828125,0.3468089904785156,0.3665210876464844,0.374063232421875,0.3827196960449219,0.321720703125,0.3010271606445313,0.2878396301269531,0.32450897216796876,0.37180010986328127,0.36685025024414064,0.33076168823242186,0.2806380310058594,0.29664630126953123
0.551926025390625,0.620728271484375,0.7910467529296875,0.2981280822753906,0.4135203857421875,0.31934979248046874,0.2591337890625,0.40349114990234375,0.35094049072265626,0.4535599975585938,0.343784912109375,0.31716162109375,0.32935830688476564,0.28044369506835937,0.3335794677734375,0.3739713134765625,0.3513732604980469,0.3209499816894531,0.32799835205078126,0.3279963684082031
0.5745819091796875,0.6190840454101563,0.6939296875,0.7979593505859375,0.4193304748535156,0.34185678100585937,0.2719424133300781,0.3861414489746094,0.356521484375,0.46665267944335936,0.38157431030273437,0.32160330200195314,0.32127957153320313,0.2915596923828125,0.3348504333496094,0.32652691650390625,0.3649116516113281,0.3291169738769531,0.2937554931640625,0.30882257080078124
0.659204345703125,0.673819580078125,0.6986493530273438,0.7429453125,0.871009765625,0.391666748046875,0.28656414794921875,0.3861003723144531,0.35736273193359375,0.3830314331054688,0.3719061279296875,0.31372134399414064,0.35566455078125,0.32645965576171876,0.3435781860351563,0.36302737426757814,0.36894793701171874,0.3676316223144531,0.36003115844726563,0.33632846069335937
0.6660530395507812,0.6886421508789062,0.7040601806640625,0.722972412109375,0.8053927001953125,0.8749782104492188,0.2897533569335938,0.377010986328125,0.3690076904296875,0.4132587585449219,0.3550908203125,0.32434710693359375,0.3722703857421875,0.30115896606445314,0.33714056396484376,0.3658389892578125,0.3401722412109375,0.34151171875,0.3411674499511719,0.3097415771484375
0.7125318603515625,0.7804979858398438,0.7479068603515625,0.7370845336914063,0.8049482421875,0.8277020263671875,0.76236328125,0.3761538391113281,0.4273052673339844,0.40991806030273437,0.38065093994140625,0.32911761474609375,0.41846685791015625,0.3094632263183594,0.34949627685546875,0.3746918029785156,0.3622533264160156,0.3523389892578125,0.3572742919921875,0.36237176513671876
0.6805083618164063,0.7278831176757813,0.7397406005859375,0.7533699951171875,0.8161266479492187,0.8016795654296875,0.746089599609375,0.8716329345703125,0.38606854248046873,0.43689453125,0.3666590576171875,0.33416876220703123,0.41242031860351563,0.3494611511230469,0.3708465576171875,0.3416590270996094,0.3893962707519531,0.3768533020019531,0.38649200439453124,0.338592529296875
0.7404642333984375,0.76218017578125,0.73762841796875,0.7690863037109374,0.839017578125,0.8111206665039062,0.73876904296875,0.8159887084960937,0.8740997924804688,0.46019973754882815,0.39072225952148437,0.391010009765625,0.39849407958984373,0.3460942077636719,0.397353271484375,0.38899658203125,0.3684639282226562,0.3488496398925781,0.3581322937011719,0.3316358642578125
0.67610595703125,0.749943115234375,0.7014947509765626,0.7026005859375,0.7915784912109375,0.7657651977539063,0.7057967529296875,0.7763294677734375,0.79151123046875,0.8017855224609375,0.3760115966796875,0.36504812622070315,0.3585492553710937,0.31643402099609375,0.3713544921875,0.359908935546875,0.3867911682128906,0.34845196533203127,0.34890155029296877,0.3171246337890625
0.7279100341796875,0.7439315795898438,0.7642725219726563,0.7784935302734375,0.82211962890625,0.7859842529296875,0.7528399047851563,0.7848408203125,0.7690068359375,0.7682061157226563,0.747831298828125,0.3509644470214844,0.38767462158203125,0.333767333984375,0.4135830688476563,0.40446624755859373,0.4058841552734375,0.3696449890136719,0.3753698425292969,0.34334185791015626
0.7543265991210938,0.7823765869140625,0.7770684814453125,0.773853271484375,0.8387603149414062,0.8275223388671875,0.7414149169921875,0.80605810546875,0.8173521728515625,0.7551556396484375,0.46121609497070315,0.3688247375488281,0.3920074462890625,0.3190074157714844,0.39529205322265626,0.3964734802246094,0.37602264404296876,0.35878643798828125,0.3615950927734375,0.3240022583007813
0.76622509765625,0.7963052978515625,0.78808447265625,0.7879031982421875,0.8460145874023437,0.8211754150390626,0.7310486450195313,0.8037760009765625,0.7950020751953125,0.4042043151855469,0.4827530517578125,0.35605828857421873,0.3761862182617188,0.3173050537109375,0.363863525390625,0.35968011474609374,0.35671502685546874,0.34686224365234375,0.3579007263183594,0.31184759521484373
0.7576644287109375,0.789568359375,0.8060255737304688,0.7888876953125,0.8207742919921875,0.8173209228515625,0.7220214233398438,0.7880255126953125,0.503086669921875,0.41077252197265623,0.4502584228515625,0.32548876953125,0.3589237365722656,0.32728173828125,0.37240133666992187,0.36170001220703124,0.38523040771484374,0.36235504150390624,0.3453558044433594,0.3342562255859375
0.750172119140625,0.7793117065429688,0.7770299072265625,0.760650390625,0.8103651733398437,0.7893735961914062,0.728094970703125,0.516208740234375,0.5023478088378907,0.41588916015625,0.448815185546875,0.3192564697265625,0.3307366027832031,0.3252655334472656,0.33654006958007815,0.34675408935546875,0.382464599609375,0.34222299194335937,0.32766180419921875,0.333745849609375
0.7262796020507812,0.7770889892578124,0.7878722534179687,0.7360750732421875,0.7863914794921875,0.77164404296875,0.4749939575195313,0.513455810546875,0.4865108032226563,0.399178466796875,0.4450126342773438,0.31847625732421875,0.34611819458007814,0.31489300537109377,0.3304850463867188,0.3675059814453125,0.3707771301269531,0.3539283752441406,0.32891934204101564,0.3229051513671875
0.7957095947265626,0.82508349609375,0.804775390625,0.8088790893554687,0.8622525024414063,0.831331298828125,0.5290048828125,0.6095380859375,0.5711619873046875,0.40773040771484376,0.47508270263671876,0.518372802734375,0.3475170593261719,0.34688845825195314,0.34898870849609376,0.372873291015625,0.38294345092773435,0.3583108520507812,0.34544122314453124,0.3280003967285156
0.805844482421875,0.824302001953125,0.8167332153320312,0.8151324462890625,0.8748572998046875,0.8450057983398438,0.5546304321289063,0.6576541748046875,0.598169189453125,0.430312744140625,0.4778370361328125,0.6254180908203125,0.67066162109375,0.35155877685546877,0.3575287780761719,0.37472552490234373,0.38731903076171875,0.36656591796875,0.35546768188476563,0.3313572998046875
0.806220947265625,0.8317076416015625,0.816761962890625,0.821205078125,0.8871799926757813,0.8678992919921875,0.5634083251953125,0.7168324584960938,0.641537109375,0.4439972839355469,0.47636090087890626,0.6799109497070313,0.73609375,0.56390625,0.3784107666015625,0.3820476989746094,0.38644302368164063,0.3691646728515625,0.352699951171875,0.32976324462890627
0.7947738037109375,0.8204005126953124,0.8140557861328125,0.8138866577148437,0.8911416015625,0.859361572265625,0.5589824829101563,0.7087021484375,0.6103407592773438,0.4276827392578125,0.48276812744140624,0.6917714233398438,0.7471884765625,0.6449981079101562,0.5570045776367187,0.36592315673828124,0.39110943603515624,0.38149554443359374,0.353800048828125,0.3363477172851562
0.7974740600585938,0.8210988159179687,0.8121991577148437,0.8171192016601563,0.891884521484375,0.8597848510742188,0.557816650390625,0.725868896484375,0.6234202270507813,0.448135498046875,0.46499578857421875,0.7185548095703125,0.761953369140625,0.683233154296875,0.6400823364257813,0.4120776672363281,0.38781161499023437,0.37172216796875,0.34603515625,0.34229315185546877
0.78724072265625,0.8252667846679688,0.8089512939453125,0.822171142578125,0.9062044677734375,0.8673570556640625,0.7289290161132812,0.68331103515625,0.6474094848632812,0.46719155883789065,0.470137939453125,0.7115294189453125,0.7691432495117188,0.7072998046875,0.6752642822265625,0.5005411987304688,0.38678799438476563,0.37534140014648437,0.33848507690429686,0.35322549438476564
0.7709306640625,0.822244873046875,0.8142406616210938,0.8131001586914063,0.8913087158203125,0.845330322265625,0.7428475341796875,0.84322021484375,0.6523402099609374,0.48519207763671873,0.4890718383789063,0.7236224365234375,0.7725836181640625,0.718530029296875,0.6802968139648438,0.5546187133789062,0.39473867797851564,0.3852000732421875,0.3552771911621094,0.35288519287109377
0.8023419189453125,0.8294520263671875,0.8100310668945313,0.820777587890625,0.9066591796875,0.8572813110351563,0.7621267700195312,0.84596044921875,0.8131204833984375,0.5147952880859376,0.48902569580078126,0.7381649780273437,0.7870452880859375,0.72784619140625,0.70087353515625,0.6005494384765625,0.3936379089355469,0.3804818115234375,0.35774993896484375,0.3505513916015625
0.7884478759765625,0.8343447265625,0.8016828002929688,0.8104130249023438,0.8916488647460937,0.8648048095703125,0.77506005859375,0.8503582153320313,0.8214705810546875,0.7218787841796875,0.488637939453125,0.739595947265625,0.767252197265625,0.7265430908203125,0.6991383666992188,0.606041748046875,0.3993477172851562,0.3738387451171875,0.36273919677734373,0.345804443359375
0.7939749755859375,0.8254891357421875,0.8051087646484375,0.8103385009765625,0.894348388671875,0.8622335815429687,0.77479833984375,0.8475357055664062,0.8230772705078125,0.7383431396484375,0.6670010986328125,0.7364642333984375,0.75669384765625,0.7168190307617187,0.6976064453125,0.6169326171875,0.40857666015625,0.371946533203125,0.35375906372070315,0.3433348083496094
