0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.639,0.176,0.18,0.20400000000000001,0.175,0.195,0.28300000000000003,0.199,0.266,0.20600000000000002,0.202,0.2,0.262,0.23299999999999998,0.185,0.204,0.19,0.201,0.20900000000000002,0.23299999999999998
0.53,0.546,0.116,0.198,0.2,0.188,0.161,0.233,0.223,0.226,0.199,0.21300000000000002,0.236,0.253,0.197,0.20500000000000002,0.187,0.265,0.197,0.21200000000000002
0.575,0.539,0.645,0.165,0.193,0.23099999999999998,0.19,0.209,0.134,0.20400000000000001,0.193,0.223,0.251,0.28300000000000003,0.235,0.21600000000000003,0.223,0.13,0.22,0.254
0.528,0.465,0.502,0.705,0.194,0.14200000000000002,0.189,0.198,0.134,0.21000000000000002,0.21400000000000002,0.176,0.272,0.228,0.185,0.2,0.275,0.197,0.217,0.20500000000000002
0.598,0.613,0.604,0.675,0.736,0.201,0.20800000000000002,0.21400000000000002,0.159,0.214,0.199,0.202,0.247,0.307,0.198,0.2,0.264,0.28200000000000003,0.22999999999999998,0.21400000000000002
0.617,0.604,0.623,0.692,0.702,0.751,0.22299999999999998,0.187,0.145,0.2,0.20900000000000002,0.222,0.274,0.267,0.189,0.201,0.258,0.251,0.22999999999999998,0.182
0.548,0.5860000000000001,0.6120000000000001,0.637,0.645,0.663,0.593,0.138,0.17099999999999999,0.217,0.19,0.193,0.28600000000000003,0.29400000000000004,0.197,0.191,0.28,0.233,0.20700000000000002,0.203
0.58,0.5780000000000001,0.5780000000000001,0.692,0.65,0.7050000000000001,0.6799999999999999,0.7450000000000001,0.182,0.21,0.184,0.231,0.321,0.28,0.16399999999999998,0.201,0.26,0.271,0.175,0.15300000000000002
0.554,0.565,0.5429999999999999,0.609,0.608,0.683,0.627,0.732,0.74,0.21300000000000002,0.16599999999999998,0.237,0.294,0.28200000000000003,0.201,0.189,0.215,0.21300000000000002,0.20900000000000002,0.189
0.603,0.59,0.5720000000000001,0.671,0.647,0.726,0.6779999999999999,0.757,0.6930000000000001,0.79,0.181,0.253,0.348,0.28500000000000003,0.184,0.20600000000000002,0.222,0.31899999999999995,0.216,0.22699999999999998
0.581,0.546,0.601,0.652,0.601,0.694,0.633,0.738,0.617,0.71,0.6120000000000001,0.213,0.277,0.28200000000000003,0.156,0.216,0.262,0.227,0.212,0.20600000000000002
0.667,0.592,0.618,0.675,0.6950000000000001,0.753,0.6679999999999999,0.747,0.6619999999999999,0.7030000000000001,0.384,0.222,0.297,0.29600000000000004,0.183,0.198,0.22299999999999998,0.23399999999999999,0.2,0.217
0.652,0.5860000000000001,0.5960000000000001,0.6699999999999999,0.663,0.721,0.649,0.733,0.643,0.389,0.411,0.225,0.258,0.299,0.16999999999999998,0.192,0.21900000000000003,0.251,0.21300000000000002,0.21700000000000003
0.587,0.547,0.593,0.683,0.624,0.743,0.623,0.729,0.27,0.385,0.399,0.209,0.28900000000000003,0.33799999999999997,0.177,0.196,0.16399999999999998,0.246,0.208,0.202
0.593,0.56,0.5509999999999999,0.638,0.5960000000000001,0.718,0.6060000000000001,0.248,0.28,0.34299999999999997,0.38,0.22,0.202,0.28700000000000003,0.18,0.194,0.185,0.20800000000000002,0.221,0.205
0.593,0.519,0.554,0.611,0.612,0.716,0.267,0.273,0.30100000000000005,0.276,0.373,0.227,0.179,0.247,0.16799999999999998,0.203,0.22300000000000003,0.199,0.21,0.21000000000000002
0.64,0.602,0.62,0.6970000000000001,0.692,0.744,0.465,0.432,0.405,0.41500000000000004,0.433,0.648,0.264,0.279,0.162,0.199,0.222,0.22,0.229,0.223
0.652,0.623,0.619,0.6930000000000001,0.6890000000000001,0.733,0.499,0.497,0.441,0.503,0.464,0.635,0.736,0.29000000000000004,0.158,0.201,0.249,0.241,0.236,0.23700000000000002
0.626,0.613,0.595,0.729,0.6819999999999999,0.716,0.529,0.544,0.47700000000000004,0.551,0.443,0.634,0.712,0.685,0.146,0.21,0.254,0.249,0.242,0.218
0.61,0.593,0.595,0.681,0.69,0.733,0.539,0.552,0.485,0.531,0.466,0.642,0.715,0.653,0.669,0.199,0.21600000000000003,0.244,0.257,0.22
0.617,0.581,0.597,0.6950000000000001,0.6819999999999999,0.694,0.548,0.575,0.494,0.532,0.458,0.621,0.6779999999999999,0.643,0.6619999999999999,0.528,0.23299999999999998,0.242,0.257,0.215
0.614,0.606,0.611,0.68,0.687,0.72,0.766,0.65,0.532,0.585,0.481,0.619,0.665,0.617,0.647,0.489,0.21300000000000002,0.265,0.23299999999999998,0.21300000000000002
0.6000000000000001,0.6,0.605,0.679,0.7030000000000001,0.708,0.742,0.8160000000000001,0.5720000000000001,0.618,0.454,0.6040000000000001,0.677,0.587,0.649,0.476,0.23099999999999998,0.271,0.23299999999999998,0.19
0.607,0.595,0.605,0.6859999999999999,0.698,0.714,0.734,0.795,0.724,0.642,0.468,0.5840000000000001,0.66,0.581,0.613,0.474,0.221,0.26,0.225,0.208
0.617,0.596,0.589,0.6910000000000001,0.6779999999999999,0.719,0.7290000000000001,0.787,0.716,0.7789999999999999,0.492,0.595,0.676,0.601,0.61,0.44899999999999995,0.226,0.258,0.23099999999999998,0.216
0.612,0.591,0.5860000000000001,0.644,0.679,0.707,0.7270000000000001,0.773,0.7010000000000001,0.759,0.681,0.5760000000000001,0.658,0.581,0.6100000000000001,0.45399999999999996,0.20400000000000001,0.254,0.236,0.208
