0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.762,0.152,0.208,0.178,0.182,0.246,0.216,0.198,0.136,0.282,0.234,0.172,0.232,0.188,0.224,0.226,0.216,0.204,0.198,0.252
0.636,0.848,0.19,0.196,0.184,0.254,0.182,0.198,0.208,0.216,0.202,0.18,0.232,0.266,0.256,0.248,0.368,0.164,0.204,0.316
0.658,0.794,0.8,0.176,0.172,0.256,0.19,0.196,0.158,0.21,0.17,0.152,0.262,0.24,0.274,0.238,0.32,0.16,0.22,0.316
0.612,0.744,0.712,0.788,0.146,0.23,0.198,0.196,0.18,0.234,0.166,0.158,0.236,0.174,0.262,0.242,0.318,0.158,0.23,0.118
0.576,0.758,0.694,0.736,0.826,0.264,0.198,0.172,0.176,0.198,0.172,0.178,0.236,0.166,0.27,0.22,0.282,0.194,0.212,0.13
0.59,0.722,0.644,0.672,0.728,0.728,0.202,0.182,0.214,0.218,0.126,0.188,0.194,0.142,0.298,0.26,0.298,0.17,0.196,0.112
0.562,0.716,0.612,0.676,0.684,0.648,0.688,0.156,0.218,0.258,0.144,0.194,0.198,0.142,0.21,0.274,0.364,0.2,0.214,0.154
0.57,0.7,0.654,0.686,0.716,0.626,0.538,0.796,0.24,0.26,0.122,0.17,0.216,0.144,0.232,0.214,0.348,0.164,0.226,0.108
0.582,0.738,0.664,0.684,0.678,0.586,0.56,0.748,0.784,0.226,0.148,0.19,0.188,0.158,0.208,0.22,0.332,0.132,0.224,0.092
0.614,0.714,0.662,0.684,0.656,0.614,0.55,0.72,0.69,0.81,0.15,0.14,0.214,0.15,0.236,0.244,0.278,0.164,0.218,0.124
0.644,0.708,0.634,0.66,0.662,0.616,0.51,0.676,0.662,0.72,0.706,0.154,0.23,0.136,0.274,0.234,0.318,0.168,0.2,0.146
0.584,0.64,0.558,0.584,0.642,0.544,0.512,0.582,0.58,0.608,0.252,0.17,0.162,0.166,0.244,0.22,0.308,0.15,0.212,0.146
0.524,0.63,0.552,0.536,0.604,0.516,0.49,0.518,0.478,0.278,0.27,0.174,0.166,0.164,0.202,0.286,0.238,0.194,0.2,0.254
0.524,0.582,0.53,0.536,0.576,0.492,0.44,0.466,0.318,0.322,0.29,0.172,0.19,0.168,0.224,0.244,0.268,0.23,0.196,0.206
0.496,0.6,0.504,0.512,0.526,0.492,0.392,0.272,0.306,0.244,0.264,0.176,0.156,0.206,0.214,0.248,0.248,0.22,0.168,0.254
0.474,0.584,0.502,0.464,0.544,0.466,0.28,0.308,0.342,0.202,0.262,0.18,0.174,0.176,0.226,0.228,0.21,0.23,0.186,0.224
0.536,0.59,0.526,0.54,0.52,0.336,0.282,0.362,0.34,0.218,0.262,0.172,0.176,0.228,0.228,0.202,0.248,0.302,0.196,0.346
0.48,0.632,0.472,0.512,0.336,0.296,0.258,0.338,0.374,0.182,0.254,0.164,0.148,0.212,0.212,0.234,0.248,0.234,0.182,0.368
0.458,0.61,0.444,0.406,0.288,0.31,0.208,0.282,0.348,0.186,0.244,0.192,0.178,0.226,0.204,0.214,0.238,0.262,0.136,0.342
0.442,0.538,0.254,0.348,0.25,0.294,0.21,0.244,0.34,0.17,0.238,0.238,0.208,0.238,0.2,0.198,0.206,0.242,0.162,0.39
0.392,0.326,0.192,0.206,0.222,0.212,0.208,0.2,0.27,0.174,0.2,0.236,0.202,0.254,0.2,0.188,0.22,0.272,0.14,0.302
0.802,0.108,0.18,0.2,0.224,0.212,0.176,0.204,0.128,0.18,0.186,0.21,0.208,0.148,0.216,0.218,0.266,0.23,0.232,0.228
0.688,0.836,0.15,0.19,0.256,0.234,0.142,0.204,0.126,0.174,0.15,0.2,0.218,0.204,0.208,0.228,0.174,0.226,0.22,0.178
0.664,0.748,0.776,0.2,0.252,0.298,0.296,0.2,0.184,0.148,0.196,0.218,0.2,0.13,0.204,0.13,0.182,0.208,0.25,0.25
0.688,0.694,0.714,0.854,0.24,0.374,0.334,0.182,0.112,0.114,0.17,0.226,0.148,0.174,0.204,0.14,0.23,0.26,0.174,0.25
0.664,0.678,0.7,0.746,0.764,0.35,0.402,0.198,0.152,0.146,0.17,0.252,0.186,0.142,0.222,0.164,0.254,0.284,0.19,0.26
0.716,0.704,0.704,0.742,0.656,0.762,0.346,0.184,0.138,0.168,0.18,0.316,0.164,0.13,0.212,0.132,0.218,0.27,0.236,0.222
0.678,0.704,0.67,0.704,0.604,0.642,0.716,0.188,0.126,0.134,0.156,0.264,0.172,0.1,0.214,0.124,0.24,0.274,0.21,0.3
0.666,0.718,0.664,0.648,0.656,0.638,0.676,0.842,0.138,0.158,0.162,0.28,0.19,0.126,0.21,0.15,0.23,0.25,0.172,0.264
0.668,0.698,0.67,0.658,0.606,0.608,0.63,0.784,0.646,0.152,0.152,0.282,0.192,0.122,0.212,0.176,0.192,0.238,0.184,0.304
0.7,0.684,0.686,0.634,0.608,0.638,0.634,0.768,0.562,0.81,0.156,0.336,0.214,0.192,0.206,0.214,0.146,0.214,0.198,0.278
0.672,0.686,0.69,0.642,0.606,0.586,0.65,0.738,0.51,0.718,0.772,0.332,0.18,0.132,0.208,0.196,0.114,0.25,0.172,0.278
0.66,0.622,0.53,0.566,0.5,0.516,0.556,0.584,0.494,0.626,0.23,0.324,0.178,0.218,0.188,0.242,0.134,0.184,0.232,0.168
0.618,0.556,0.56,0.542,0.496,0.456,0.552,0.576,0.46,0.294,0.286,0.236,0.148,0.176,0.194,0.24,0.224,0.198,0.232,0.248
0.594,0.578,0.57,0.626,0.532,0.524,0.608,0.568,0.246,0.27,0.344,0.264,0.132,0.146,0.196,0.232,0.214,0.236,0.242,0.296
0.582,0.532,0.482,0.538,0.462,0.498,0.444,0.316,0.286,0.278,0.204,0.266,0.222,0.188,0.184,0.224,0.198,0.258,0.228,0.096
0.482,0.522,0.442,0.428,0.482,0.398,0.312,0.318,0.262,0.308,0.268,0.232,0.192,0.184,0.2,0.22,0.198,0.198,0.224,0.172
0.58,0.588,0.508,0.468,0.474,0.294,0.376,0.356,0.272,0.288,0.218,0.144,0.224,0.224,0.192,0.214,0.152,0.212,0.194,0.132
0.488,0.538,0.444,0.484,0.312,0.264,0.312,0.326,0.228,0.134,0.216,0.134,0.204,0.234,0.212,0.222,0.192,0.202,0.206,0.164
0.448,0.512,0.378,0.316,0.332,0.256,0.28,0.302,0.24,0.158,0.174,0.108,0.222,0.236,0.188,0.216,0.23,0.222,0.198,0.182
0.418,0.49,0.284,0.236,0.25,0.23,0.236,0.284,0.268,0.21,0.12,0.162,0.216,0.3,0.182,0.22,0.18,0.202,0.222,0.146
0.41,0.282,0.206,0.214,0.158,0.202,0.152,0.196,0.25,0.178,0.08,0.104,0.21,0.278,0.2,0.184,0.168,0.27,0.254,0.112
0.758,0.198,0.106,0.22,0.172,0.12,0.108,0.22,0.098,0.17,0.25,0.18,0.214,0.224,0.198,0.188,0.252,0.242,0.166,0.206
0.702,0.744,0.16,0.21,0.284,0.142,0.21,0.202,0.112,0.172,0.224,0.23,0.206,0.134,0.198,0.24,0.25,0.232,0.19,0.202
0.656,0.676,0.636,0.254,0.16,0.16,0.176,0.188,0.166,0.172,0.216,0.256,0.212,0.21,0.198,0.202,0.224,0.234,0.188,0.232
0.642,0.662,0.542,0.78,0.208,0.138,0.232,0.204,0.208,0.152,0.196,0.24,0.194,0.222,0.24,0.2,0.172,0.23,0.182,0.258
0.588,0.624,0.534,0.708,0.76,0.152,0.09,0.234,0.228,0.13,0.21,0.242,0.18,0.388,0.232,0.198,0.218,0.206,0.218,0.26
