0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.606,0.21,0.2,0.232,0.212,0.152,0.178,0.202,0.206,0.2,0.136,0.188,0.24,0.224,0.168,0.226,0.176,0.134,0.214,0.218
0.59,0.624,0.226,0.222,0.144,0.194,0.118,0.212,0.178,0.204,0.186,0.16,0.27,0.16,0.132,0.172,0.18,0.148,0.172,0.21
0.614,0.62,0.842,0.244,0.24,0.186,0.152,0.206,0.196,0.2,0.2,0.168,0.176,0.31,0.144,0.22,0.146,0.148,0.166,0.248
0.472,0.508,0.628,0.584,0.144,0.118,0.092,0.198,0.178,0.2,0.23,0.208,0.084,0.222,0.202,0.152,0.22,0.198,0.18,0.188
0.548,0.538,0.6,0.422,0.718,0.11,0.188,0.17,0.164,0.238,0.226,0.202,0.136,0.292,0.206,0.148,0.25,0.18,0.14,0.234
0.596,0.562,0.714,0.542,0.602,0.698,0.152,0.188,0.182,0.26,0.236,0.194,0.104,0.276,0.148,0.144,0.206,0.156,0.182,0.226
0.65,0.598,0.75,0.608,0.71,0.726,0.128,0.202,0.164,0.24,0.226,0.194,0.1,0.274,0.164,0.142,0.222,0.158,0.182,0.224
0.634,0.612,0.754,0.568,0.776,0.716,0.104,0.212,0.188,0.266,0.206,0.204,0.12,0.266,0.176,0.156,0.234,0.166,0.184,0.206
0.646,0.6,0.794,0.648,0.65,0.736,0.146,0.188,0.172,0.22,0.232,0.196,0.124,0.322,0.186,0.138,0.186,0.16,0.162,0.244
0.624,0.604,0.802,0.61,0.742,0.718,0.132,0.196,0.166,0.222,0.218,0.21,0.128,0.31,0.186,0.152,0.198,0.166,0.184,0.222
0.61,0.624,0.778,0.628,0.694,0.72,0.148,0.192,0.152,0.218,0.204,0.206,0.122,0.332,0.174,0.126,0.144,0.168,0.164,0.23
0.782,0.196,0.2,0.226,0.096,0.2,0.242,0.2,0.09,0.194,0.206,0.256,0.222,0.21,0.158,0.224,0.312,0.184,0.236,0.168
0.694,0.588,0.176,0.182,0.11,0.208,0.192,0.208,0.098,0.19,0.154,0.192,0.24,0.216,0.194,0.182,0.31,0.188,0.206,0.206
0.712,0.54,0.718,0.186,0.136,0.266,0.196,0.194,0.072,0.2,0.222,0.234,0.226,0.178,0.12,0.254,0.338,0.26,0.238,0.146
0.618,0.49,0.608,0.628,0.17,0.306,0.208,0.268,0.112,0.198,0.186,0.206,0.306,0.16,0.11,0.222,0.284,0.202,0.204,0.228
0.412,0.39,0.54,0.514,0.632,0.278,0.17,0.192,0.14,0.116,0.202,0.214,0.37,0.178,0.168,0.232,0.168,0.15,0.324,0.146
0.692,0.546,0.616,0.644,0.604,0.674,0.17,0.172,0.098,0.162,0.256,0.216,0.272,0.168,0.15,0.25,0.25,0.138,0.228,0.198
0.668,0.54,0.686,0.672,0.662,0.772,0.204,0.176,0.15,0.144,0.236,0.224,0.24,0.148,0.138,0.24,0.214,0.146,0.236,0.196
0.704,0.59,0.678,0.694,0.658,0.718,0.204,0.174,0.152,0.146,0.252,0.218,0.228,0.158,0.152,0.25,0.216,0.18,0.22,0.192
0.738,0.57,0.718,0.72,0.602,0.676,0.19,0.172,0.134,0.15,0.274,0.22,0.238,0.112,0.138,0.244,0.238,0.162,0.214,0.23
0.696,0.588,0.754,0.698,0.61,0.678,0.2,0.184,0.144,0.15,0.264,0.214,0.222,0.126,0.152,0.212,0.222,0.174,0.222,0.218
0.758,0.568,0.692,0.728,0.618,0.72,0.188,0.172,0.162,0.172,0.266,0.234,0.236,0.128,0.134,0.238,0.264,0.16,0.218,0.236
0.548,0.182,0.206,0.248,0.256,0.198,0.306,0.186,0.152,0.2,0.17,0.204,0.146,0.332,0.136,0.274,0.168,0.188,0.168,0.186
0.522,0.526,0.186,0.198,0.224,0.102,0.22,0.15,0.218,0.2,0.242,0.194,0.21,0.2,0.19,0.174,0.128,0.108,0.182,0.184
0.574,0.65,0.646,0.288,0.204,0.166,0.23,0.184,0.222,0.2,0.182,0.202,0.132,0.276,0.244,0.16,0.13,0.154,0.18,0.178
0.646,0.668,0.626,0.788,0.214,0.132,0.206,0.138,0.228,0.2,0.208,0.2,0.248,0.286,0.32,0.188,0.186,0.156,0.258,0.176
0.518,0.442,0.464,0.442,0.5,0.218,0.204,0.196,0.24,0.196,0.158,0.184,0.178,0.262,0.214,0.172,0.212,0.144,0.184,0.206
0.526,0.614,0.496,0.588,0.41,0.56,0.224,0.136,0.214,0.2,0.162,0.194,0.174,0.216,0.208,0.224,0.168,0.126,0.194,0.138
0.62,0.684,0.604,0.62,0.452,0.714,0.204,0.166,0.23,0.2,0.17,0.174,0.128,0.276,0.194,0.264,0.162,0.202,0.196,0.148
0.606,0.682,0.61,0.654,0.47,0.668,0.22,0.176,0.242,0.2,0.14,0.186,0.146,0.274,0.18,0.26,0.166,0.18,0.22,0.146
0.572,0.674,0.634,0.704,0.456,0.678,0.216,0.174,0.222,0.198,0.138,0.174,0.134,0.258,0.184,0.252,0.146,0.168,0.234,0.164
0.58,0.668,0.64,0.698,0.446,0.668,0.216,0.17,0.228,0.198,0.152,0.194,0.124,0.27,0.176,0.258,0.148,0.162,0.222,0.158
0.592,0.692,0.62,0.662,0.47,0.704,0.234,0.178,0.23,0.2,0.148,0.17,0.14,0.274,0.186,0.254,0.176,0.18,0.206,0.152
