0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.6,0.22,0.154,0.378,0.23,0.222,0.212,0.19,0.204,0.208,0.272,0.232,0.202,0.28,0.21,0.202,0.136,0.182,0.156,0.226
0.596,0.63,0.184,0.286,0.226,0.256,0.206,0.186,0.194,0.246,0.168,0.196,0.198,0.222,0.19,0.218,0.242,0.178,0.172,0.16
0.52,0.58,0.66,0.204,0.224,0.184,0.172,0.16,0.198,0.228,0.186,0.246,0.23,0.156,0.188,0.212,0.24,0.188,0.138,0.222
0.59,0.652,0.61,0.782,0.222,0.208,0.228,0.2,0.184,0.228,0.198,0.198,0.2,0.096,0.19,0.216,0.262,0.272,0.19,0.164
0.648,0.618,0.622,0.706,0.862,0.182,0.246,0.21,0.198,0.212,0.184,0.184,0.198,0.104,0.182,0.2,0.24,0.188,0.202,0.226
0.582,0.554,0.586,0.688,0.816,0.808,0.252,0.202,0.206,0.226,0.17,0.178,0.138,0.126,0.212,0.238,0.28,0.206,0.234,0.228
0.354,0.28,0.34,0.554,0.46,0.192,0.226,0.086,0.204,0.194,0.316,0.212,0.16,0.07,0.276,0.258,0.266,0.194,0.23,0.168
0.296,0.3,0.226,0.382,0.242,0.188,0.168,0.172,0.2,0.192,0.192,0.148,0.158,0.212,0.196,0.238,0.25,0.208,0.202,0.204
0.316,0.3,0.238,0.218,0.238,0.162,0.138,0.218,0.2,0.258,0.198,0.188,0.206,0.164,0.21,0.16,0.27,0.2,0.196,0.156
0.316,0.312,0.234,0.234,0.252,0.17,0.14,0.214,0.2,0.258,0.198,0.184,0.21,0.158,0.21,0.156,0.272,0.186,0.196,0.156
0.314,0.304,0.226,0.246,0.26,0.172,0.128,0.208,0.2,0.262,0.202,0.182,0.206,0.146,0.212,0.166,0.276,0.178,0.196,0.156
0.54,0.2,0.142,0.306,0.23,0.254,0.188,0.192,0.208,0.236,0.186,0.12,0.2,0.198,0.2,0.186,0.228,0.148,0.17,0.218
0.49,0.75,0.23,0.21,0.202,0.22,0.19,0.156,0.2,0.204,0.074,0.164,0.26,0.22,0.202,0.172,0.268,0.198,0.19,0.17
0.548,0.662,0.458,0.192,0.19,0.31,0.224,0.184,0.104,0.146,0.122,0.23,0.23,0.188,0.23,0.238,0.252,0.206,0.134,0.178
0.646,0.728,0.54,0.762,0.078,0.226,0.21,0.13,0.172,0.224,0.146,0.172,0.238,0.206,0.23,0.172,0.242,0.174,0.17,0.226
0.536,0.66,0.578,0.746,0.766,0.238,0.154,0.176,0.114,0.172,0.19,0.178,0.266,0.196,0.212,0.176,0.214,0.184,0.186,0.188
0.58,0.604,0.474,0.668,0.656,0.74,0.16,0.16,0.194,0.132,0.084,0.244,0.274,0.166,0.25,0.182,0.242,0.15,0.266,0.17
0.308,0.398,0.286,0.318,0.352,0.262,0.184,0.198,0.202,0.126,0.054,0.154,0.238,0.252,0.202,0.214,0.222,0.176,0.17,0.208
0.37,0.294,0.248,0.264,0.248,0.342,0.176,0.288,0.194,0.234,0.146,0.256,0.2,0.212,0.178,0.158,0.184,0.228,0.186,0.248
0.306,0.308,0.224,0.286,0.244,0.288,0.216,0.214,0.22,0.214,0.122,0.174,0.23,0.222,0.16,0.18,0.192,0.232,0.166,0.242
0.276,0.32,0.22,0.252,0.252,0.268,0.162,0.228,0.202,0.2,0.134,0.192,0.144,0.236,0.192,0.2,0.188,0.224,0.162,0.232
0.264,0.322,0.224,0.26,0.252,0.27,0.178,0.226,0.2,0.196,0.14,0.182,0.15,0.232,0.192,0.2,0.194,0.224,0.162,0.232
0.672,0.212,0.256,0.214,0.154,0.162,0.274,0.2,0.2,0.156,0.158,0.212,0.216,0.286,0.2,0.206,0.102,0.168,0.25,0.212
0.586,0.706,0.186,0.188,0.158,0.254,0.2,0.186,0.16,0.178,0.158,0.248,0.208,0.258,0.204,0.234,0.15,0.21,0.248,0.182
0.546,0.686,0.692,0.184,0.204,0.226,0.154,0.204,0.144,0.132,0.274,0.274,0.226,0.182,0.218,0.2,0.086,0.184,0.252,0.14
0.484,0.626,0.596,0.748,0.148,0.244,0.206,0.2,0.172,0.198,0.214,0.278,0.196,0.246,0.202,0.232,0.106,0.198,0.228,0.23
0.538,0.538,0.492,0.454,0.628,0.154,0.186,0.188,0.198,0.166,0.186,0.232,0.2,0.224,0.218,0.248,0.162,0.246,0.224,0.208
0.618,0.646,0.634,0.646,0.672,0.694,0.222,0.176,0.258,0.212,0.138,0.214,0.244,0.248,0.228,0.246,0.176,0.246,0.238,0.166
0.41,0.332,0.312,0.292,0.4,0.224,0.192,0.172,0.178,0.204,0.176,0.18,0.214,0.206,0.198,0.206,0.192,0.252,0.204,0.188
0.356,0.354,0.382,0.282,0.208,0.224,0.212,0.166,0.182,0.202,0.172,0.2,0.21,0.248,0.196,0.22,0.186,0.16,0.194,0.18
0.314,0.352,0.278,0.26,0.218,0.248,0.222,0.2,0.266,0.18,0.204,0.216,0.2,0.222,0.198,0.256,0.21,0.212,0.188,0.172
0.312,0.352,0.274,0.258,0.212,0.248,0.216,0.196,0.258,0.18,0.192,0.216,0.2,0.222,0.2,0.252,0.208,0.216,0.19,0.164
0.312,0.352,0.272,0.258,0.21,0.248,0.222,0.192,0.262,0.18,0.186,0.212,0.202,0.214,0.204,0.254,0.204,0.214,0.192,0.17
