[0.412, 0.218, 0.172, 0.256, 0.096, 0.206, 0.202, 0.222, 0.208, 0.186, 0.194, 0.212, 0.188, 0.2, 0.2, 0.162, 0.166, 0.252, 0.204, 0.238, 0.552, 0.544, 0.228, 0.174, 0.154, 0.198, 0.204, 0.234, 0.2, 0.204, 0.206, 0.232, 0.14, 0.204, 0.202, 0.218, 0.122, 0.324, 0.204, 0.096, 0.492, 0.382, 0.362, 0.194, 0.172, 0.198, 0.2, 0.236, 0.228, 0.1, 0.186, 0.208, 0.162, 0.186, 0.198, 0.178, 0.142, 0.182, 0.198, 0.166, 0.64, 0.496, 0.496, 0.496, 0.09, 0.302, 0.21, 0.242, 0.212, 0.164, 0.194, 0.214, 0.102, 0.2, 0.116, 0.132, 0.108, 0.292, 0.2, 0.208, 0.614, 0.516, 0.51, 0.538, 0.57, 0.182, 0.19, 0.238, 0.238, 0.148, 0.19, 0.208, 0.182, 0.2, 0.192, 0.214, 0.222, 0.19, 0.2, 0.14, 0.486, 0.424, 0.392, 0.38, 0.49, 0.41, 0.2, 0.164, 0.204, 0.164, 0.198, 0.25, 0.124, 0.238, 0.182, 0.208, 0.172, 0.262, 0.204, 0.136, 0.572, 0.528, 0.456, 0.486, 0.6, 0.542, 0.566, 0.248, 0.238, 0.124, 0.15, 0.232, 0.154, 0.264, 0.196, 0.346, 0.084, 0.228, 0.218, 0.19, 0.356, 0.344, 0.222, 0.318, 0.454, 0.374, 0.308, 0.246, 0.204, 0.172, 0.164, 0.184, 0.206, 0.19, 0.2, 0.28, 0.17, 0.2, 0.188, 0.154, 0.56, 0.496, 0.432, 0.486, 0.558, 0.478, 0.468, 0.484, 0.516, 0.152, 0.152, 0.22, 0.166, 0.2, 0.2, 0.288, 0.142, 0.228, 0.216, 0.198, 0.634, 0.498, 0.482, 0.566, 0.61, 0.48, 0.496, 0.602, 0.504, 0.614, 0.184, 0.172, 0.196, 0.224, 0.09, 0.29, 0.188, 0.176, 0.184, 0.144, 0.242, 0.252, 0.256, 0.25, 0.274, 0.254, 0.204, 0.276, 0.278, 0.458, 0.266, 0.196, 0.162, 0.2, 0.19, 0.212, 0.218, 0.148, 0.216, 0.128, 0.566, 0.45, 0.452, 0.526, 0.59, 0.48, 0.438, 0.598, 0.454, 0.624, 0.45, 0.348, 0.238, 0.216, 0.098, 0.282, 0.074, 0.208, 0.21, 0.1, 0.65, 0.528, 0.514, 0.554, 0.614, 0.474, 0.534, 0.618, 0.542, 0.67, 0.482, 0.458, 0.576, 0.262, 0.064, 0.266, 0.1, 0.158, 0.224, 0.1, 0.522, 0.47, 0.428, 0.568, 0.626, 0.49, 0.472, 0.522, 0.45, 0.602, 0.444, 0.46, 0.536, 0.5, 0.154, 0.116, 0.14, 0.242, 0.23, 0.212, 0.596, 0.502, 0.52, 0.616, 0.642, 0.514, 0.518, 0.64, 0.53, 0.698, 0.462, 0.424, 0.67, 0.582, 0.562, 0.22, 0.218, 0.236, 0.204, 0.134, 0.664, 0.542, 0.51, 0.622, 0.69, 0.542, 0.526, 0.706, 0.52, 0.72, 0.512, 0.414, 0.616, 0.64, 0.636, 0.498, 0.156, 0.21, 0.22, 0.16, 0.668, 0.544, 0.548, 0.616, 0.7, 0.542, 0.556, 0.648, 0.508, 0.694, 0.484, 0.472, 0.73, 0.576, 0.582, 0.55, 0.772, 0.186, 0.2, 0.122, 0.63, 0.524, 0.462, 0.568, 0.678, 0.504, 0.504, 0.59, 0.518, 0.646, 0.51, 0.48, 0.648, 0.526, 0.528, 0.52, 0.716, 0.56, 0.208, 0.118, 0.63, 0.522, 0.408, 0.568, 0.596, 0.534, 0.558, 0.608, 0.488, 0.614, 0.462, 0.464, 0.644, 0.492, 0.56, 0.562, 0.666, 0.492, 0.518, 0.112, 0.676, 0.548, 0.518, 0.606, 0.684, 0.582, 0.472, 0.578, 0.494, 0.602, 0.476, 0.45, 0.67, 0.52, 0.55, 0.584, 0.698, 0.56, 0.57, 0.588]
[0.408, 0.244, 0.214, 0.214, 0.176, 0.266, 0.2, 0.22, 0.172, 0.198, 0.2, 0.164, 0.21, 0.18, 0.196, 0.21, 0.24, 0.2, 0.206, 0.21, 0.33, 0.578, 0.222, 0.196, 0.13, 0.192, 0.212, 0.22, 0.198, 0.194, 0.208, 0.144, 0.218, 0.184, 0.214, 0.182, 0.19, 0.208, 0.258, 0.268, 0.362, 0.418, 0.526, 0.144, 0.254, 0.102, 0.17, 0.284, 0.174, 0.312, 0.21, 0.148, 0.206, 0.184, 0.2, 0.196, 0.236, 0.18, 0.246, 0.21, 0.344, 0.46, 0.554, 0.486, 0.178, 0.168, 0.226, 0.272, 0.204, 0.278, 0.214, 0.174, 0.204, 0.168, 0.2, 0.23, 0.208, 0.206, 0.174, 0.248, 0.394, 0.562, 0.594, 0.442, 0.526, 0.166, 0.15, 0.24, 0.264, 0.196, 0.24, 0.18, 0.2, 0.192, 0.198, 0.252, 0.274, 0.198, 0.128, 0.208, 0.424, 0.556, 0.558, 0.48, 0.67, 0.68, 0.216, 0.208, 0.2, 0.196, 0.154, 0.24, 0.198, 0.18, 0.204, 0.258, 0.18, 0.186, 0.212, 0.23, 0.334, 0.536, 0.592, 0.392, 0.624, 0.596, 0.356, 0.182, 0.206, 0.244, 0.188, 0.15, 0.22, 0.13, 0.206, 0.206, 0.106, 0.19, 0.184, 0.254, 0.482, 0.594, 0.616, 0.542, 0.622, 0.69, 0.424, 0.662, 0.23, 0.188, 0.168, 0.256, 0.222, 0.128, 0.192, 0.256, 0.132, 0.174, 0.16, 0.232, 0.402, 0.402, 0.49, 0.426, 0.614, 0.68, 0.452, 0.52, 0.548, 0.188, 0.166, 0.282, 0.214, 0.122, 0.2, 0.242, 0.222, 0.23, 0.198, 0.154, 0.448, 0.616, 0.606, 0.462, 0.668, 0.716, 0.438, 0.576, 0.568, 0.498, 0.212, 0.256, 0.228, 0.166, 0.2, 0.184, 0.232, 0.192, 0.154, 0.232, 0.33, 0.398, 0.448, 0.416, 0.568, 0.514, 0.34, 0.476, 0.452, 0.454, 0.468, 0.246, 0.18, 0.174, 0.194, 0.228, 0.276, 0.202, 0.186, 0.182, 0.35, 0.55, 0.526, 0.502, 0.632, 0.59, 0.396, 0.59, 0.536, 0.534, 0.562, 0.662, 0.232, 0.14, 0.2, 0.18, 0.204, 0.216, 0.202, 0.224, 0.444, 0.578, 0.604, 0.488, 0.664, 0.724, 0.43, 0.63, 0.614, 0.484, 0.472, 0.558, 0.72, 0.148, 0.132, 0.2, 0.116, 0.21, 0.238, 0.232, 0.414, 0.488, 0.568, 0.528, 0.606, 0.678, 0.442, 0.666, 0.576, 0.46, 0.536, 0.454, 0.63, 0.52, 0.112, 0.282, 0.118, 0.21, 0.236, 0.16, 0.458, 0.594, 0.558, 0.54, 0.626, 0.664, 0.436, 0.676, 0.61, 0.512, 0.54, 0.538, 0.674, 0.572, 0.594, 0.248, 0.094, 0.19, 0.212, 0.182, 0.25, 0.326, 0.39, 0.31, 0.532, 0.402, 0.33, 0.204, 0.37, 0.272, 0.252, 0.284, 0.41, 0.342, 0.522, 0.22, 0.168, 0.198, 0.146, 0.206, 0.426, 0.468, 0.576, 0.476, 0.586, 0.626, 0.476, 0.572, 0.59, 0.492, 0.482, 0.49, 0.544, 0.444, 0.602, 0.38, 0.53, 0.156, 0.198, 0.144, 0.362, 0.486, 0.47, 0.456, 0.512, 0.464, 0.372, 0.598, 0.38, 0.49, 0.522, 0.602, 0.55, 0.504, 0.5, 0.502, 0.58, 0.436, 0.182, 0.168, 0.442, 0.6, 0.648, 0.538, 0.67, 0.716, 0.492, 0.722, 0.68, 0.544, 0.54, 0.592, 0.712, 0.584, 0.596, 0.454, 0.686, 0.612, 0.512, 0.14, 0.488, 0.608, 0.656, 0.538, 0.71, 0.682, 0.488, 0.712, 0.684, 0.562, 0.568, 0.59, 0.69, 0.592, 0.628, 0.496, 0.712, 0.57, 0.556, 0.576]
[0.24, 0.278, 0.166, 0.268, 0.202, 0.244, 0.124, 0.2, 0.2, 0.198, 0.25, 0.248, 0.18, 0.264, 0.154, 0.206, 0.208, 0.178, 0.198, 0.156, 0.332, 0.274, 0.176, 0.23, 0.228, 0.236, 0.288, 0.256, 0.2, 0.148, 0.212, 0.12, 0.204, 0.226, 0.218, 0.182, 0.178, 0.264, 0.204, 0.234, 0.568, 0.532, 0.442, 0.266, 0.118, 0.216, 0.13, 0.206, 0.202, 0.102, 0.226, 0.122, 0.092, 0.192, 0.274, 0.168, 0.218, 0.232, 0.216, 0.21, 0.572, 0.492, 0.462, 0.546, 0.072, 0.238, 0.116, 0.204, 0.208, 0.12, 0.208, 0.208, 0.132, 0.226, 0.294, 0.12, 0.148, 0.39, 0.2, 0.25, 0.528, 0.434, 0.412, 0.366, 0.636, 0.222, 0.164, 0.232, 0.206, 0.178, 0.298, 0.158, 0.152, 0.142, 0.188, 0.16, 0.19, 0.326, 0.206, 0.25, 0.5, 0.524, 0.446, 0.538, 0.658, 0.576, 0.164, 0.21, 0.222, 0.178, 0.27, 0.12, 0.154, 0.138, 0.252, 0.146, 0.218, 0.218, 0.236, 0.268, 0.632, 0.484, 0.418, 0.516, 0.68, 0.596, 0.53, 0.248, 0.206, 0.182, 0.136, 0.328, 0.118, 0.168, 0.402, 0.168, 0.19, 0.296, 0.262, 0.248, 0.62, 0.528, 0.402, 0.546, 0.68, 0.638, 0.6, 0.56, 0.214, 0.132, 0.19, 0.284, 0.128, 0.174, 0.37, 0.22, 0.166, 0.28, 0.19, 0.23, 0.528, 0.502, 0.48, 0.568, 0.666, 0.606, 0.566, 0.534, 0.532, 0.074, 0.208, 0.23, 0.162, 0.17, 0.382, 0.134, 0.166, 0.3, 0.166, 0.242, 0.646, 0.518, 0.49, 0.614, 0.678, 0.664, 0.57, 0.538, 0.634, 0.71, 0.174, 0.216, 0.154, 0.194, 0.338, 0.116, 0.174, 0.228, 0.192, 0.252, 0.656, 0.506, 0.46, 0.52, 0.61, 0.614, 0.514, 0.514, 0.546, 0.608, 0.624, 0.11, 0.152, 0.206, 0.378, 0.14, 0.182, 0.202, 0.17, 0.304, 0.564, 0.534, 0.426, 0.518, 0.642, 0.578, 0.62, 0.492, 0.572, 0.618, 0.67, 0.586, 0.196, 0.204, 0.308, 0.094, 0.212, 0.366, 0.174, 0.246, 0.642, 0.386, 0.37, 0.492, 0.488, 0.41, 0.34, 0.482, 0.46, 0.516, 0.596, 0.344, 0.408, 0.192, 0.318, 0.158, 0.228, 0.254, 0.134, 0.246, 0.574, 0.34, 0.384, 0.514, 0.452, 0.47, 0.436, 0.478, 0.458, 0.514, 0.456, 0.476, 0.548, 0.392, 0.292, 0.13, 0.214, 0.368, 0.146, 0.234, 0.502, 0.506, 0.418, 0.608, 0.588, 0.548, 0.516, 0.472, 0.564, 0.492, 0.594, 0.538, 0.552, 0.388, 0.536, 0.118, 0.244, 0.232, 0.206, 0.218, 0.648, 0.528, 0.454, 0.602, 0.71, 0.59, 0.562, 0.456, 0.54, 0.616, 0.658, 0.544, 0.642, 0.334, 0.642, 0.372, 0.254, 0.272, 0.2, 0.294, 0.492, 0.308, 0.396, 0.438, 0.462, 0.378, 0.354, 0.444, 0.438, 0.414, 0.476, 0.386, 0.466, 0.348, 0.36, 0.332, 0.418, 0.212, 0.176, 0.294, 0.666, 0.576, 0.514, 0.652, 0.736, 0.672, 0.672, 0.64, 0.642, 0.674, 0.678, 0.652, 0.666, 0.45, 0.71, 0.514, 0.666, 0.772, 0.196, 0.38, 0.638, 0.556, 0.512, 0.628, 0.688, 0.662, 0.604, 0.626, 0.628, 0.63, 0.712, 0.582, 0.644, 0.46, 0.672, 0.45, 0.61, 0.712, 0.484, 0.33, 0.662, 0.604, 0.534, 0.646, 0.738, 0.706, 0.666, 0.67, 0.644, 0.696, 0.682, 0.652, 0.648, 0.434, 0.706, 0.524, 0.694, 0.778, 0.478, 0.584]
