0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
[0.8412],[0.7484],[0.6196],[0.754],[0.76],[0.72],[0.756],[0.7508],[0.7488],[0.654],[0.794],[0.8124],[0.8096],[0.7948],[0.7884],[0.7648],[0.7976],[0.7648],[0.8172],[0.7856],[0.746],[0.7572],[0.7572],[0.668],[0.6664],[0.7456],[0.6768],[0.642],[0.69],[0.6248],[0.698],[0.7016],[0.7236],[0.6836],[0.6932],[0.6376],[0.564],[0.5592],[0.5704]
