task,iter,attack_acc,cv_acc,auc
7,7,0.61,0.216,0.694
7,8,0.598,0.176,0.6244
7,9,0.54,0.182,0.5809
7,10,0.544,0.124,0.5528
7,7,0.618,0.2,0.6756
7,8,0.59,0.216,0.6054
7,9,0.562,0.202,0.591
7,10,0.564,0.184,0.6376
