task,iter,attack_acc,cv_acc,auc
5,5,0.656,0.246,0.7142
5,6,0.624,0.228,0.6785
5,7,0.59,0.192,0.6184
5,8,0.588,0.194,0.6002
5,9,0.584,0.14,0.5916
5,10,0.556,0.11,0.571
5,5,0.622,0.206,0.6959
5,6,0.564,0.214,0.5725
5,7,0.574,0.112,0.587
5,8,0.528,0.138,0.5673
5,9,0.542,0.188,0.5779
5,10,0.552,0.17,0.5739
