task,iter,attack_acc,cv_acc,auc
4,4,0.6445,0.251,0.7188
4,5,0.7109,0.2471,0.766
4,6,0.7383,0.2941,0.8345
4,7,0.7109,0.251,0.8048
4,8,0.7031,0.2902,0.8316
4,9,0.7148,0.2706,0.8485
4,10,0.6719,0.2784,0.7273
4,4,0.6445,0.2431,0.7688
4,5,0.6719,0.2667,0.7693
4,6,0.6914,0.2941,0.7933
4,7,0.7383,0.298,0.8456
4,8,0.7539,0.7333,0.8546
4,9,0.7695,0.7255,0.8698
4,10,0.7148,0.2824,0.8373
