task,iter,attack_acc,cv_acc,auc
1,11,0.6953,0.5843,0.7851
1,12,0.6367,0.4078,0.7295
1,13,0.6641,0.2627,0.6758
1,14,0.5938,0.2392,0.622
1,15,0.6133,0.2392,0.6323
1,16,0.5781,0.2196,0.5787
1,17,0.6133,0.1922,0.6465
1,18,0.6523,0.2235,0.6396
1,19,0.5898,0.149,0.5826
1,20,0.4766,0.102,0.467
1,11,0.7188,0.251,0.7398
1,12,0.707,0.6039,0.7641
1,13,0.668,0.2824,0.7232
