task,iter,attack_acc,cv_acc,auc
4,4,0.6484,0.2471,0.6988
4,5,0.6797,0.298,0.7496
4,6,0.6992,0.2784,0.7419
4,7,0.6758,0.6667,0.6868
4,8,0.7305,0.6588,0.7854
4,9,0.7148,0.2471,0.8359
4,10,0.7148,0.2588,0.8124
4,4,0.6367,0.2353,0.6906
4,5,0.6719,0.2784,0.7066
4,6,0.707,0.2784,0.8036
4,7,0.7109,0.6941,0.7399
4,8,0.7383,0.3059,0.8723
4,9,0.707,0.2941,0.8045
4,10,0.7188,0.2902,0.8493
