task,iter,attack_acc,cv_acc,auc
3,3,0.668,0.2471,0.7828
3,4,0.7578,0.7098,0.8375
3,5,0.7617,0.7529,0.8612
3,6,0.7539,0.7059,0.8539
3,7,0.7734,0.7569,0.8546
3,8,0.7461,0.7294,0.8402
3,9,0.7344,0.7529,0.7944
3,10,0.7227,0.7804,0.8484
3,3,0.6758,0.2745,0.7491
3,4,0.7305,0.7608,0.8332
3,5,0.7539,0.7137,0.8217
3,6,0.7812,0.7725,0.8219
3,7,0.7422,0.7569,0.7936
3,8,0.7969,0.7333,0.8661
3,9,0.7539,0.7647,0.8661
3,10,0.7656,0.7765,0.8573
