task,iter,attack_acc,cv_acc,auc
8,8,0.7188,0.2167,0.8022
8,9,0.7031,0.7667,0.8271
8,10,0.7031,0.7167,0.9375
8,8,0.5469,0.1,0.5938
8,9,0.5938,0.2333,0.6621
8,10,0.75,0.2833,0.8359
