task,iter,attack_acc,cv_acc,auc
8,11,0.578,0.146,0.6122
8,12,0.57,0.138,0.5752
8,13,0.508,0.108,0.4989
8,14,0.504,0.102,0.4954
8,15,0.496,0.098,0.4948
8,16,0.484,0.098,0.4693
8,17,0.494,0.11,0.4738
8,18,0.486,0.098,0.4815
8,19,0.5,0.106,0.4931
8,20,0.492,0.09,0.4981
8,11,0.556,0.148,0.5583
8,12,0.548,0.122,0.5542
8,13,0.512,0.122,0.5293
