task,iter,attack_acc,cv_acc,auc
1,11,0.502,0.116,0.5309
1,12,0.518,0.098,0.5273
1,13,0.516,0.096,0.5274
1,14,0.516,0.102,0.5396
1,15,0.502,0.09,0.5126
1,16,0.524,0.102,0.5179
1,17,0.528,0.1,0.5372
1,18,0.516,0.112,0.5234
1,19,0.494,0.122,0.5028
1,20,0.49,0.092,0.4848
1,11,0.502,0.126,0.5119
1,12,0.5,0.112,0.5213
1,13,0.548,0.092,0.5582
