task,iter,attack_acc,cv_acc,auc
4,4,0.634,0.218,0.6736
4,5,0.574,0.186,0.6432
4,6,0.554,0.168,0.575
4,7,0.526,0.162,0.5651
4,8,0.556,0.14,0.6077
4,9,0.522,0.15,0.5555
4,10,0.52,0.114,0.5442
4,4,0.668,0.258,0.766
4,5,0.594,0.194,0.6378
4,6,0.564,0.182,0.619
4,7,0.558,0.114,0.6173
4,8,0.546,0.156,0.6041
4,9,0.552,0.114,0.5547
4,10,0.512,0.152,0.5261
