task,iter,attack_acc,cv_acc,auc
3,3,0.658,0.228,0.7378
3,4,0.57,0.22,0.5994
3,5,0.582,0.134,0.6235
3,6,0.512,0.098,0.5147
3,7,0.494,0.112,0.5116
3,8,0.536,0.106,0.5443
3,9,0.524,0.1,0.4955
3,10,0.5,0.088,0.5115
3,3,0.688,0.246,0.7642
3,4,0.65,0.19,0.6855
3,5,0.556,0.122,0.5647
3,6,0.548,0.1,0.5795
3,7,0.552,0.13,0.5782
3,8,0.53,0.102,0.5274
3,9,0.514,0.114,0.5213
3,10,0.564,0.126,0.5539
