task,iter,attack_acc,cv_acc,auc
7,7,0.618,0.198,0.6244
7,8,0.586,0.166,0.6238
7,9,0.576,0.146,0.5802
7,10,0.536,0.17,0.5491
7,7,0.668,0.262,0.7524
7,8,0.62,0.25,0.6629
7,9,0.602,0.21,0.6369
7,10,0.612,0.192,0.6091
