task,iter,attack_acc,cv_acc,auc
3,11,0.506,0.132,0.52
3,12,0.506,0.106,0.525
3,13,0.52,0.094,0.5315
3,14,0.534,0.1,0.5247
3,15,0.534,0.114,0.5475
3,16,0.528,0.108,0.515
3,17,0.502,0.12,0.4944
3,18,0.494,0.11,0.4996
3,19,0.486,0.098,0.4621
3,20,0.52,0.092,0.5265
3,11,0.522,0.09,0.5521
3,12,0.478,0.102,0.4457
3,13,0.526,0.104,0.5477
