task,iter,attack_acc,cv_acc,auc
6,6,0.6406,0.1333,0.6245
6,7,0.6719,0.2833,0.8438
6,8,0.75,0.2667,0.8408
6,9,0.6406,0.25,0.7656
6,10,0.6875,0.3,0.8975
6,6,0.6719,0.2,0.6943
6,7,0.625,0.3,0.7197
6,8,0.7656,0.6667,0.8613
6,9,0.6719,0.3,0.877
6,10,0.7031,0.7167,0.874
