task,iter,attack_acc,cv_acc,auc
6,6,0.624,0.222,0.7108
6,7,0.602,0.212,0.6645
6,8,0.576,0.174,0.6202
6,9,0.552,0.188,0.5981
6,10,0.548,0.142,0.591
6,6,0.66,0.238,0.7314
6,7,0.608,0.206,0.6265
6,8,0.566,0.176,0.5824
6,9,0.59,0.15,0.609
6,10,0.566,0.148,0.5599
