task,iter,attack_acc,cv_acc,auc
3,11,0.6406,0.2431,0.6886
3,12,0.6172,0.2588,0.6358
3,13,0.6055,0.2235,0.6581
3,14,0.5938,0.2392,0.5895
3,15,0.5898,0.2196,0.6217
3,16,0.625,0.1412,0.7225
3,17,0.5859,0.1137,0.599
3,18,0.5234,0.1373,0.5227
3,19,0.5039,0.1176,0.4938
3,20,0.4883,0.102,0.4788
3,11,0.6406,0.2588,0.6663
3,12,0.6992,0.5255,0.7094
3,13,0.6875,0.2824,0.6967
