task,iter,attack_acc,cv_acc,auc
3,3,0.7148,0.2549,0.7299
3,4,0.668,0.3961,0.7613
3,5,0.7266,0.6196,0.8486
3,6,0.7227,0.7412,0.8454
3,7,0.7227,0.7216,0.7924
3,8,0.7422,0.7137,0.8177
3,9,0.7383,0.298,0.798
3,10,0.7188,0.698,0.7934
3,3,0.6172,0.2196,0.6298
3,4,0.6133,0.2392,0.6794
3,5,0.6641,0.2549,0.7648
3,6,0.6602,0.2745,0.7137
3,7,0.7031,0.2431,0.7378
3,8,0.6914,0.2784,0.7378
3,9,0.6484,0.2392,0.721
3,10,0.6562,0.2275,0.7168
