task,iter,attack_acc,cv_acc,auc
8,8,0.66,0.206,0.7137
8,9,0.6,0.152,0.6378
8,10,0.586,0.18,0.616
8,8,0.66,0.254,0.7575
8,9,0.618,0.208,0.666
8,10,0.57,0.196,0.6144
