task,iter,attack_acc,cv_acc,auc
3,3,0.624,0.232,0.6933
3,4,0.61,0.214,0.6606
3,5,0.586,0.138,0.6175
3,6,0.562,0.154,0.6118
3,7,0.566,0.154,0.5763
3,8,0.522,0.158,0.55
3,9,0.5,0.184,0.5233
3,10,0.528,0.12,0.5515
3,3,0.582,0.166,0.6321
3,4,0.56,0.138,0.5974
3,5,0.53,0.098,0.5372
3,6,0.564,0.106,0.5851
3,7,0.484,0.134,0.5106
3,8,0.536,0.13,0.5204
3,9,0.528,0.106,0.5543
3,10,0.518,0.084,0.5439
