task,iter,attack_acc,cv_acc,auc
6,6,0.6406,0.1961,0.7145
6,7,0.6523,0.2549,0.7561
6,8,0.7266,0.251,0.8442
6,9,0.6797,0.2353,0.7644
6,10,0.6719,0.2549,0.7736
6,6,0.6445,0.2078,0.6911
6,7,0.7578,0.698,0.8453
6,8,0.7266,0.7412,0.774
6,9,0.7383,0.7216,0.8
6,10,0.7227,0.7647,0.8527
