task,iter,attack_acc,cv_acc,auc
2,11,0.6875,0.6275,0.7412
2,12,0.6953,0.6078,0.7756
2,13,0.6602,0.5804,0.748
2,14,0.6484,0.1804,0.6919
2,15,0.6719,0.5216,0.7288
2,16,0.5703,0.2235,0.6174
2,17,0.6602,0.2039,0.7052
2,18,0.6289,0.2039,0.6862
2,19,0.5,0.1294,0.5053
2,20,0.4609,0.1176,0.4799
2,11,0.6523,0.2275,0.7178
2,12,0.6602,0.6588,0.6958
2,13,0.6992,0.6392,0.7465
