task,iter,attack_acc,cv_acc,auc
2,2,0.646,0.234,0.6946
2,3,0.566,0.208,0.5803
2,4,0.52,0.136,0.5493
2,5,0.496,0.098,0.4928
2,6,0.508,0.102,0.5384
2,7,0.506,0.11,0.5119
2,8,0.514,0.088,0.5325
2,9,0.488,0.104,0.4881
2,10,0.514,0.11,0.5367
2,2,0.712,0.48,0.8264
2,3,0.608,0.2,0.6754
2,4,0.606,0.216,0.6782
2,5,0.566,0.118,0.5897
2,6,0.538,0.162,0.559
2,7,0.568,0.132,0.6094
2,8,0.53,0.114,0.5206
2,9,0.534,0.084,0.5501
2,10,0.544,0.094,0.5521
