task,iter,attack_acc,cv_acc,auc
5,5,0.6797,0.2627,0.7349
5,6,0.707,0.2667,0.8204
5,7,0.7305,0.702,0.8083
5,8,0.7188,0.2902,0.8002
5,9,0.7578,0.7137,0.8571
5,10,0.7578,0.7255,0.8456
5,5,0.6602,0.2,0.7123
5,6,0.668,0.2549,0.8012
5,7,0.7266,0.2941,0.8062
5,8,0.7227,0.6078,0.8203
5,9,0.6914,0.7529,0.8099
5,10,0.6875,0.7137,0.7963
5,5,0.5859,0.1725,0.6785
5,6,0.6328,0.2275,0.6873
