task,iter,attack_acc,cv_acc,auc
7,7,0.625,0.1,0.6611
7,8,0.6719,0.2833,0.7979
7,9,0.6875,0.2333,0.8984
7,10,0.6719,0.3,0.9463
7,7,0.625,0.2333,0.6294
7,8,0.6719,0.1333,0.834
7,9,0.7656,0.2833,0.8516
7,10,0.7188,0.3167,0.8701
