task,iter,attack_acc,cv_acc,auc
6,11,0.5977,0.2431,0.6341
6,12,0.6094,0.2667,0.6739
6,13,0.625,0.2588,0.6816
6,14,0.6094,0.2235,0.6466
6,15,0.5273,0.098,0.5209
6,16,0.5352,0.098,0.5458
6,17,0.5312,0.1098,0.5151
6,18,0.5352,0.1098,0.5301
6,19,0.4414,0.0941,0.4203
6,20,0.5234,0.098,0.541
6,11,0.7227,0.6314,0.7621
6,12,0.7617,0.749,0.8212
6,13,0.75,0.7137,0.7962
