task,iter,attack_acc,cv_acc,auc
5,5,0.63,0.21,0.7323
5,6,0.572,0.222,0.5906
5,7,0.58,0.158,0.6288
5,8,0.57,0.114,0.612
5,9,0.55,0.164,0.5896
5,10,0.534,0.16,0.5447
5,5,0.64,0.206,0.6667
5,6,0.57,0.182,0.5929
5,7,0.536,0.168,0.5909
5,8,0.562,0.114,0.5745
5,9,0.512,0.17,0.5485
5,10,0.542,0.14,0.5652
