task,iter,attack_acc,cv_acc,auc
5,5,0.7812,0.3167,0.9033
5,6,0.7969,0.7,0.8633
5,7,0.8125,0.75,0.9531
5,8,0.7812,0.7667,0.9277
5,9,0.7031,0.8,0.877
5,10,0.8125,0.8,0.9355
5,5,0.5938,0.0833,0.6978
5,6,0.6562,0.2833,0.835
5,7,0.6406,0.7,0.9131
5,8,0.6875,0.2833,0.8643
5,9,0.7031,0.3,0.9092
5,10,0.6875,0.2333,0.8438
