task,iter,attack_acc,cv_acc,auc
7,7,0.582,0.2196,0.5515
7,8,0.6914,0.2667,0.7638
7,9,0.6641,0.2745,0.7726
7,10,0.6523,0.2431,0.7452
7,7,0.6836,0.4784,0.7889
7,8,0.7539,0.5882,0.8095
7,9,0.7148,0.702,0.7933
7,10,0.7656,0.7451,0.8354
