task,iter,attack_acc,cv_acc,auc
8,8,0.6094,0.2275,0.7475
8,9,0.7227,0.6745,0.7459
8,10,0.6758,0.298,0.724
8,8,0.6484,0.2196,0.708
8,9,0.7227,0.298,0.778
8,10,0.7227,0.2941,0.7912
