task,iter,attack_acc,cv_acc,auc
4,4,0.6797,0.2549,0.7285
4,5,0.7461,0.7059,0.7903
4,6,0.7344,0.7294,0.8001
4,7,0.7109,0.7529,0.8261
4,8,0.7383,0.7569,0.8299
4,9,0.7422,0.7176,0.8251
4,10,0.7422,0.7059,0.8753
4,4,0.668,0.2471,0.7775
4,5,0.7344,0.2824,0.8344
4,6,0.6953,0.7373,0.8042
4,7,0.7422,0.7412,0.8371
4,8,0.7305,0.298,0.8278
4,9,0.6719,0.2667,0.7396
4,10,0.6484,0.2784,0.7632
4,4,0.6641,0.2667,0.7372
4,5,0.7344,0.2941,0.7875
4,6,0.7539,0.7216,0.8527
