task,iter,attack_acc,cv_acc,auc
6,6,0.688,0.22,0.774
6,7,0.636,0.234,0.7198
6,8,0.622,0.184,0.6661
6,9,0.594,0.174,0.6441
6,10,0.586,0.15,0.6465
6,6,0.598,0.214,0.6274
6,7,0.572,0.164,0.6007
6,8,0.558,0.132,0.5636
6,9,0.536,0.126,0.5524
6,10,0.524,0.146,0.5164
