task,iter,attack_acc,cv_acc,auc
3,3,0.6445,0.2,0.6906
3,4,0.7383,0.298,0.821
3,5,0.6992,0.2902,0.8398
3,6,0.7266,0.7137,0.782
3,7,0.6953,0.2941,0.8328
3,8,0.6836,0.7176,0.8239
3,9,0.707,0.2863,0.7399
3,10,0.6758,0.7176,0.6933
3,3,0.582,0.1647,0.591
3,4,0.6719,0.2392,0.7522
3,5,0.6523,0.2275,0.7304
3,6,0.6523,0.3059,0.7894
3,7,0.6797,0.2314,0.7878
3,8,0.6523,0.2667,0.7441
3,9,0.6523,0.2745,0.7678
3,10,0.6719,0.2627,0.7824
