task,iter,attack_acc,cv_acc,auc
4,4,0.628,0.224,0.6759
4,5,0.614,0.188,0.6396
4,6,0.598,0.216,0.6475
4,7,0.578,0.176,0.6026
4,8,0.562,0.122,0.5867
4,9,0.552,0.134,0.5611
4,10,0.554,0.15,0.5848
4,4,0.672,0.226,0.7347
4,5,0.58,0.176,0.6055
4,6,0.582,0.15,0.6429
4,7,0.58,0.156,0.5969
4,8,0.562,0.09,0.5733
4,9,0.55,0.104,0.5843
4,10,0.512,0.134,0.5253
