task,iter,attack_acc,cv_acc,auc
6,6,0.5938,0.1882,0.6412
6,7,0.6758,0.251,0.7941
6,8,0.6719,0.2627,0.7555
6,9,0.6797,0.2706,0.7421
6,10,0.6602,0.251,0.7617
6,6,0.6211,0.2196,0.7435
6,7,0.6758,0.2588,0.7964
6,8,0.7031,0.2902,0.7736
6,9,0.6797,0.2549,0.7727
6,10,0.6758,0.2824,0.773
6,6,0.6367,0.2235,0.6858
