task,iter,attack_acc,cv_acc,auc
5,5,0.6875,0.7,0.7383
5,6,0.7812,0.6167,0.874
5,7,0.7969,0.7833,0.8887
5,8,0.7656,0.7667,0.8652
5,9,0.8125,0.7667,0.9385
5,10,0.7031,0.2833,0.9414
5,5,0.5781,0.0667,0.562
5,6,0.6406,0.2167,0.7725
5,7,0.7344,0.7667,0.8809
5,8,0.7344,0.2667,0.8994
5,9,0.7812,0.2333,0.9229
5,10,0.7344,0.3167,0.8867
