task,iter,attack_acc,cv_acc,auc
4,4,0.7344,0.3167,0.8438
4,5,0.7656,0.8167,0.8564
4,6,0.8125,0.8,0.9248
4,7,0.7812,0.7833,0.8877
4,8,0.7969,0.8,0.9229
4,9,0.8281,0.8167,0.9395
4,10,0.8438,0.75,0.9873
4,4,0.6562,0.2333,0.75
4,5,0.6875,0.7333,0.75
4,6,0.7188,0.3,0.9131
4,7,0.6875,0.2833,0.832
4,8,0.75,0.7333,0.9404
4,9,0.8125,0.8,0.9521
4,10,0.7812,0.7333,0.9434
