task,iter,attack_acc,cv_acc,auc
7,7,0.614,0.23,0.6474
7,8,0.586,0.222,0.605
7,9,0.542,0.16,0.5073
7,10,0.502,0.166,0.5248
7,7,0.632,0.198,0.6526
7,8,0.602,0.204,0.6343
7,9,0.55,0.102,0.5722
7,10,0.53,0.086,0.5192
