task,iter,attack_acc,cv_acc,auc
4,4,0.6719,0.2333,0.7686
4,5,0.8594,0.3333,0.9238
4,6,0.6875,0.8167,0.8799
4,7,0.8125,0.3167,0.9297
4,8,0.8594,0.75,0.9541
4,9,0.7188,0.75,0.9043
4,10,0.7188,0.7833,0.918
4,4,0.6406,0.0667,0.7021
4,5,0.7031,0.65,0.7441
4,6,0.7344,0.7833,0.8662
4,7,0.8125,0.3,0.8965
4,8,0.7188,0.7167,0.9102
4,9,0.7656,0.7833,0.8135
4,10,0.7812,0.7667,0.9141
