task,iter,attack_acc,cv_acc,auc
2,2,0.608,0.182,0.662
2,3,0.582,0.17,0.6112
2,4,0.578,0.194,0.5798
2,5,0.538,0.126,0.5475
2,6,0.56,0.108,0.5459
2,7,0.564,0.118,0.5897
2,8,0.532,0.086,0.5682
2,9,0.554,0.108,0.5451
2,10,0.56,0.118,0.5453
2,2,0.628,0.222,0.7085
2,3,0.558,0.156,0.5979
2,4,0.544,0.138,0.5605
2,5,0.572,0.132,0.6172
2,6,0.554,0.106,0.5786
2,7,0.554,0.164,0.5759
2,8,0.55,0.096,0.5539
2,9,0.526,0.116,0.5411
2,10,0.538,0.108,0.564
