task,iter,attack_acc,cv_acc,auc
6,6,0.6172,0.2039,0.6375
6,7,0.668,0.2431,0.7415
6,8,0.6992,0.2863,0.7815
6,9,0.7344,0.3098,0.7416
6,10,0.6836,0.2784,0.81
6,6,0.6797,0.2627,0.7505
6,7,0.6875,0.7373,0.8192
6,8,0.7148,0.2824,0.8007
6,9,0.7461,0.3059,0.8241
6,10,0.7344,0.7294,0.8233
