task,iter,attack_acc,cv_acc,auc
6,11,0.554,0.106,0.5561
6,12,0.54,0.14,0.5616
6,13,0.516,0.112,0.5118
6,14,0.544,0.09,0.5594
6,15,0.464,0.098,0.4414
6,16,0.48,0.116,0.4837
6,17,0.522,0.102,0.5213
6,18,0.522,0.096,0.5257
6,19,0.492,0.108,0.5033
6,20,0.516,0.086,0.5096
6,11,0.546,0.124,0.5645
6,12,0.542,0.16,0.5755
6,13,0.534,0.108,0.5575
