task,iter,attack_acc,cv_acc,auc
7,7,0.5898,0.2078,0.6126
7,8,0.6641,0.2471,0.7142
7,9,0.6367,0.251,0.6797
7,10,0.6289,0.251,0.7012
7,7,0.6562,0.2745,0.7223
7,8,0.7109,0.2863,0.7614
7,9,0.7227,0.6588,0.8136
7,10,0.7461,0.298,0.8478
