task,iter,attack_acc,cv_acc,auc
4,4,0.718,0.674,0.7917
4,5,0.622,0.218,0.6918
4,6,0.608,0.206,0.6295
4,7,0.588,0.166,0.6197
4,8,0.58,0.124,0.6054
4,9,0.56,0.166,0.5972
4,10,0.548,0.13,0.5859
4,4,0.6,0.22,0.653
4,5,0.55,0.15,0.5873
4,6,0.506,0.098,0.524
4,7,0.536,0.118,0.5522
4,8,0.512,0.182,0.5348
4,9,0.534,0.19,0.5265
4,10,0.472,0.108,0.4627
