task,iter,attack_acc,cv_acc,auc
6,6,0.5312,0.2167,0.7158
6,7,0.7031,0.7167,0.7988
6,8,0.75,0.2833,0.9131
6,9,0.7812,0.7833,0.8252
6,10,0.7656,0.7333,0.8687
6,6,0.625,0.7167,0.7656
6,7,0.6875,0.3167,0.9395
6,8,0.875,0.2833,0.999
6,9,0.75,0.7833,0.9229
6,10,0.7969,0.8,0.9697
