task,iter,attack_acc,cv_acc,auc
6,6,0.588,0.166,0.6496
6,7,0.572,0.154,0.6004
6,8,0.542,0.16,0.5617
6,9,0.57,0.096,0.6385
6,10,0.536,0.104,0.5905
6,6,0.628,0.2,0.6992
6,7,0.6,0.194,0.6511
6,8,0.592,0.194,0.6411
6,9,0.552,0.166,0.6188
6,10,0.528,0.176,0.5694
6,6,0.644,0.232,0.6978
