task,iter,attack_acc,cv_acc,auc
7,7,0.6367,0.2118,0.6522
7,8,0.6758,0.2667,0.7606
7,9,0.6875,0.2824,0.7835
7,10,0.6641,0.2667,0.7821
7,7,0.6289,0.2039,0.6603
7,8,0.6562,0.2667,0.7638
7,9,0.6836,0.2863,0.7375
7,10,0.707,0.2824,0.7759
