task,iter,attack_acc,cv_acc,auc
4,4,0.668,0.254,0.7146
4,5,0.622,0.226,0.6481
4,6,0.59,0.196,0.6197
4,7,0.574,0.116,0.6101
4,8,0.572,0.158,0.5914
4,9,0.532,0.162,0.5564
4,10,0.5,0.1,0.5344
4,4,0.664,0.204,0.7596
4,5,0.63,0.212,0.6818
4,6,0.568,0.194,0.5917
4,7,0.586,0.166,0.615
4,8,0.568,0.126,0.5954
4,9,0.548,0.122,0.5929
4,10,0.52,0.13,0.5796
4,4,0.68,0.262,0.7503
4,5,0.636,0.226,0.683
4,6,0.62,0.232,0.6535
