task,iter,attack_acc,cv_acc,auc
4,4,0.6211,0.2275,0.7156
4,5,0.6836,0.2667,0.744
4,6,0.6914,0.4275,0.7544
4,7,0.7188,0.298,0.8349
4,8,0.7344,0.6824,0.8225
4,9,0.7422,0.2667,0.8207
4,10,0.6953,0.251,0.8199
4,4,0.6562,0.2353,0.6876
4,5,0.7188,0.2784,0.7865
4,6,0.7148,0.2941,0.7806
4,7,0.7148,0.7098,0.7775
4,8,0.7266,0.6314,0.7884
4,9,0.7266,0.7176,0.7886
4,10,0.7383,0.7098,0.8165
