task,iter,attack_acc,cv_acc,auc
2,2,0.65,0.262,0.7326
2,3,0.59,0.196,0.6222
2,4,0.572,0.194,0.6076
2,5,0.574,0.156,0.6308
2,6,0.532,0.162,0.5864
2,7,0.516,0.132,0.5546
2,8,0.54,0.122,0.5666
2,9,0.552,0.128,0.6104
2,10,0.538,0.116,0.5736
2,2,0.678,0.238,0.7188
2,2,0.59,0.238,0.6796
2,3,0.604,0.22,0.6392
2,4,0.552,0.186,0.6003
2,5,0.542,0.166,0.5689
2,6,0.566,0.12,0.6029
2,7,0.528,0.114,0.5571
2,8,0.508,0.116,0.5304
2,9,0.532,0.106,0.5655
2,10,0.554,0.104,0.5784
