task,iter,attack_acc,cv_acc,auc
6,6,0.622,0.2,0.6604
6,7,0.568,0.176,0.5787
6,8,0.57,0.126,0.5988
6,9,0.546,0.138,0.578
6,10,0.546,0.154,0.5593
6,6,0.67,0.272,0.7677
6,7,0.648,0.204,0.72
6,8,0.606,0.186,0.6572
6,9,0.586,0.164,0.6223
6,10,0.54,0.116,0.5769
