task,iter,attack_acc,cv_acc,auc
2,2,0.654,0.222,0.7
2,3,0.558,0.204,0.5882
2,4,0.568,0.168,0.5944
2,5,0.51,0.166,0.5165
2,6,0.502,0.162,0.4907
2,7,0.51,0.148,0.4955
2,8,0.532,0.096,0.5302
2,9,0.494,0.1,0.5027
2,10,0.47,0.094,0.4802
2,2,0.592,0.202,0.6451
2,3,0.528,0.17,0.519
2,4,0.498,0.172,0.4804
2,5,0.524,0.104,0.5347
2,6,0.506,0.14,0.515
2,7,0.466,0.12,0.4507
2,8,0.51,0.108,0.4977
2,9,0.482,0.092,0.4793
2,10,0.494,0.102,0.4644
