task,iter,attack_acc,cv_acc,auc
7,7,0.71,0.292,0.7879
7,8,0.692,0.396,0.7697
7,9,0.63,0.206,0.679
7,10,0.612,0.234,0.6848
7,7,0.622,0.24,0.6503
7,8,0.596,0.202,0.6419
7,9,0.584,0.166,0.6454
7,10,0.54,0.156,0.5877
