task,iter,attack_acc,cv_acc,auc
7,7,0.588,0.194,0.6117
7,8,0.542,0.134,0.5756
7,9,0.52,0.116,0.5417
7,10,0.508,0.152,0.5154
7,7,0.632,0.218,0.6795
7,8,0.596,0.178,0.6278
7,9,0.58,0.138,0.6395
7,10,0.51,0.134,0.5383
