task,iter,attack_acc,cv_acc,auc
5,5,0.6602,0.2235,0.696
5,6,0.707,0.2745,0.7704
5,7,0.7031,0.2824,0.7906
5,8,0.7109,0.2667,0.8421
5,9,0.7227,0.2902,0.7915
5,10,0.6875,0.7137,0.8065
5,5,0.6406,0.2039,0.7078
5,6,0.6484,0.2314,0.7303
5,7,0.6836,0.2627,0.8051
5,8,0.6875,0.251,0.781
5,9,0.7266,0.2706,0.8541
5,10,0.6758,0.2549,0.8133
