task,iter,attack_acc,cv_acc,auc
5,11,0.6523,0.4667,0.7358
5,12,0.6367,0.4588,0.6985
5,13,0.668,0.2588,0.7181
5,14,0.625,0.2118,0.6771
5,15,0.5703,0.2118,0.6158
5,16,0.4961,0.1176,0.5277
5,17,0.5273,0.1059,0.5556
5,18,0.4844,0.1176,0.4499
5,19,0.4805,0.1216,0.5186
5,20,0.5,0.0902,0.4997
5,11,0.6719,0.6078,0.7325
5,12,0.7148,0.6314,0.7549
5,13,0.7812,0.6863,0.8617
