task,iter,attack_acc,cv_acc,auc
8,8,0.626,0.244,0.6725
8,9,0.622,0.218,0.6561
8,10,0.574,0.134,0.6029
8,8,0.59,0.154,0.5986
8,9,0.536,0.112,0.5622
8,10,0.516,0.096,0.5371
