task,iter,attack_acc,cv_acc,auc
5,5,0.6367,0.2588,0.7353
5,6,0.7031,0.2745,0.8161
5,7,0.75,0.7059,0.8362
5,8,0.7422,0.302,0.8317
5,9,0.7344,0.6471,0.8059
5,10,0.7227,0.2941,0.7471
5,5,0.5898,0.2039,0.6886
5,6,0.6641,0.298,0.7695
5,7,0.7305,0.2941,0.8659
5,8,0.6836,0.298,0.8051
5,9,0.6992,0.2588,0.7697
5,10,0.7109,0.7373,0.7675
